actamb1	Actinomortierella	ambigua		20210104	mycodb	SAMN09074672	SAMN09074672	20210414	ncbi	2020/12/16	actamb1.fa	actamb1.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					duf3723																	
actamb2	Actinomortierella	ambigua		20210104	mycodb	SAMN09074671	SAMN09074671	20210414	ncbi	2020/11/16	actamb2.fa	actamb2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					nlr																	
actamb2	Actinomortierella	ambigua		20210104	mycodb	SAMN09074671	SAMN09074671	20210414	ncbi	2020/11/16	actamb2.fa	actamb2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					fre																	
actamb2	Actinomortierella	ambigua		20210104	mycodb	SAMN09074671	SAMN09074671	20210414	ncbi	2020/11/16	actamb2.fa	actamb2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					plp																	
actamb2	Actinomortierella	ambigua		20210104	mycodb	SAMN09074671	SAMN09074671	20210414	ncbi	2020/11/16	actamb2.fa	actamb2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					duf3723																	
actamb3	Actinomortierella	ambigua		20210104	mycodb	SAMN05720519	SAMN05720519	20210414	ncbi	2020/12/08	actamb3.fa	actamb3.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					nlr																	
actamb3	Actinomortierella	ambigua		20210104	mycodb	SAMN05720519	SAMN05720519	20210414	ncbi	2020/12/08	actamb3.fa	actamb3.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					fre																	
actamb3	Actinomortierella	ambigua		20210104	mycodb	SAMN05720519	SAMN05720519	20210414	ncbi	2020/12/08	actamb3.fa	actamb3.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					plp																	
actamb3	Actinomortierella	ambigua		20210104	mycodb	SAMN05720519	SAMN05720519	20210414	ncbi	2020/12/08	actamb3.fa	actamb3.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					duf3723																	
actwol1	Actinomortierella	wolfii		20210104	mycodb	SAMN05720777	SAMN05720777	20210414	ncbi	2020/12/16	actwol1.fa	actwol1.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					nlr																	
actwol1	Actinomortierella	wolfii		20210104	mycodb	SAMN05720777	SAMN05720777	20210414	ncbi	2020/12/16	actwol1.fa	actwol1.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					fre																	
actwol1	Actinomortierella	wolfii		20210104	mycodb	SAMN05720777	SAMN05720777	20210414	ncbi	2020/12/16	actwol1.fa	actwol1.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					plp																	
actwol1	Actinomortierella	wolfii		20210104	mycodb	SAMN05720777	SAMN05720777	20210414	ncbi	2020/12/16	actwol1.fa	actwol1.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					duf3723																	
actwol2	Actinomortierella	wolfii		20210104	mycodb	SAMN05720778	SAMN05720778	20210414	ncbi	2020/12/16	actwol2.fa	actwol2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					nlr																	
actwol2	Actinomortierella	wolfii		20210104	mycodb	SAMN05720778	SAMN05720778	20210414	ncbi	2020/12/16	actwol2.fa	actwol2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					fre																	
actwol2	Actinomortierella	wolfii		20210104	mycodb	SAMN05720778	SAMN05720778	20210414	ncbi	2020/12/16	actwol2.fa	actwol2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					plp																	
actwol2	Actinomortierella	wolfii		20210104	mycodb	SAMN05720778	SAMN05720778	20210414	ncbi	2020/12/16	actwol2.fa	actwol2.gff	Opisthokonta	Fungi	Mucoromycota	Mortierellomycotina	Mortierellomycetes		Mortierellales	Mortierellaceae					duf3723																	
agabis1	Agaricus	bisporus	varburnettii	20201021	mycodb	SAMN15043479	SAMN15043479	20210414	ncbi	2020/10/02	agabis1.fa	agabis1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					nlr																	
agabis1	Agaricus	bisporus	varburnettii	20201021	mycodb	SAMN15043479	SAMN15043479	20210414	ncbi	2020/10/02	agabis1.fa	agabis1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					fre																	
agabis1	Agaricus	bisporus	varburnettii	20201021	mycodb	SAMN15043479	SAMN15043479	20210414	ncbi	2020/10/02	agabis1.fa	agabis1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					plp																	
agabis1	Agaricus	bisporus	varburnettii	20201021	mycodb	SAMN15043479	SAMN15043479	20210414	ncbi	2020/10/02	agabis1.fa	agabis1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					duf3723																	
agabis2	Agaricus	bisporus	varburnettiiJB137S8	20140804	mycodb	SAMN00188834	SAMN00188834	20210414	ncbi	2012/10/01	agabis2.fa	agabis2.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					nlr																	
agabis2	Agaricus	bisporus	varburnettiiJB137S8	20140804	mycodb	SAMN00188834	SAMN00188834	20210414	ncbi	2012/10/01	agabis2.fa	agabis2.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					fre																	
agabis2	Agaricus	bisporus	varburnettiiJB137S8	20140804	mycodb	SAMN00188834	SAMN00188834	20210414	ncbi	2012/10/01	agabis2.fa	agabis2.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					plp																	
agabis2	Agaricus	bisporus	varburnettiiJB137S8	20140804	mycodb	SAMN00188834	SAMN00188834	20210414	ncbi	2012/10/01	agabis2.fa	agabis2.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					duf3723																	
agabis3	Agaricus	bisporus	varbisporusH97v2.0	0.0	mycodb		Agabi_varbisH97_2	20210624	jgi	Morin_E_et_al.,2012	agabis3.fa	agabis3.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					nlr																	
agabis3	Agaricus	bisporus	varbisporusH97v2.0	0.0	mycodb		Agabi_varbisH97_2	20210624	jgi	Morin_E_et_al.,2012	agabis3.fa	agabis3.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					fre																	
agabis3	Agaricus	bisporus	varbisporusH97v2.0	0.0	mycodb		Agabi_varbisH97_2	20210624	jgi	Morin_E_et_al.,2012	agabis3.fa	agabis3.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					plp																	
agabis3	Agaricus	bisporus	varbisporusH97v2.0	0.0	mycodb		Agabi_varbisH97_2	20210624	jgi	Morin_E_et_al.,2012	agabis3.fa	agabis3.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Agaricaceae					duf3723																	
agraeg1	Agrocybe	aegerita		20200118	mycodb	SAMEA104449891	SAMEA104449891	20210414	ncbi	2020/01/18	agraeg1.fa	agraeg1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					nlr																	
agraeg1	Agrocybe	aegerita		20200118	mycodb	SAMEA104449891	SAMEA104449891	20210414	ncbi	2020/01/18	agraeg1.fa	agraeg1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					fre																	
agraeg1	Agrocybe	aegerita		20200118	mycodb	SAMEA104449891	SAMEA104449891	20210414	ncbi	2020/01/18	agraeg1.fa	agraeg1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					plp																	
agraeg1	Agrocybe	aegerita		20200118	mycodb	SAMEA104449891	SAMEA104449891	20210414	ncbi	2020/01/18	agraeg1.fa	agraeg1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					duf3723																	
agrped1	Agrocybe	pediades	AH40210	v1.0	mycodb		Agrped1	20210414	jgi	Ruiz-Dueñas FJ et al.,2020	agrped1.fa	agrped1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					nlr																	
agrped1	Agrocybe	pediades	AH40210	v1.0	mycodb		Agrped1	20210414	jgi	Ruiz-Dueñas FJ et al.,2020	agrped1.fa	agrped1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					fre																	
agrped1	Agrocybe	pediades	AH40210	v1.0	mycodb		Agrped1	20210414	jgi	Ruiz-Dueñas FJ et al.,2020	agrped1.fa	agrped1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					plp																	
agrped1	Agrocybe	pediades	AH40210	v1.0	mycodb		Agrped1	20210414	jgi	Ruiz-Dueñas FJ et al.,2020	agrped1.fa	agrped1.gff	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales	Bolbitiaceae					duf3723																	
akalec1	Akanthomyces	lecanii	RCEF1005	20160504	mycodb	SAMN04908331	SAMN04908331	20210414	ncbi	2016/05/04	akalec1.fa	akalec1.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					nlr																	
akalec1	Akanthomyces	lecanii	RCEF1005	20160504	mycodb	SAMN04908331	SAMN04908331	20210414	ncbi	2016/05/04	akalec1.fa	akalec1.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					fre																	
akalec1	Akanthomyces	lecanii	RCEF1005	20160504	mycodb	SAMN04908331	SAMN04908331	20210414	ncbi	2016/05/04	akalec1.fa	akalec1.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					plp																	
akalec1	Akanthomyces	lecanii	RCEF1005	20160504	mycodb	SAMN04908331	SAMN04908331	20210414	ncbi	2016/05/04	akalec1.fa	akalec1.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					duf3723																	
akalec2	Akanthomyces	lecanii		20160527	mycodb	SAMN04516662	SAMN04516662	20210414	ncbi	2016/05/27	akalec2.fa	akalec2.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					nlr																	
akalec2	Akanthomyces	lecanii		20160527	mycodb	SAMN04516662	SAMN04516662	20210414	ncbi	2016/05/27	akalec2.fa	akalec2.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					fre																	
akalec2	Akanthomyces	lecanii		20160527	mycodb	SAMN04516662	SAMN04516662	20210414	ncbi	2016/05/27	akalec2.fa	akalec2.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					plp																	
akalec2	Akanthomyces	lecanii		20160527	mycodb	SAMN04516662	SAMN04516662	20210414	ncbi	2016/05/27	akalec2.fa	akalec2.gff	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Cordycipitaceae					duf3723																	
alefal1	Alectoria	fallacina		2021-03-19	mycodb	SAMEA8235474	alefal1	20210709	ncbi	2021/03/19	alefal1.fa	alefal1.gff	OSLEUM clade	Fungi	Ascomycota	Pezizomycotina	Lecanoromycetes	Lecanoromycetidae	Lecanorales	Parmeliaceae		Lecanorineae			nlr																	
alefal1	Alectoria	fallacina		2021-03-19	mycodb	SAMEA8235474	alefal1	20210709	ncbi	2021/03/19	alefal1.fa	alefal1.gff	OSLEUM clade	Fungi	Ascomycota	Pezizomycotina	Lecanoromycetes	Lecanoromycetidae	Lecanorales	Parmeliaceae		Lecanorineae			fre																	
alefal1	Alectoria	fallacina		2021-03-19	mycodb	SAMEA8235474	alefal1	20210709	ncbi	2021/03/19	alefal1.fa	alefal1.gff	OSLEUM clade	Fungi	Ascomycota	Pezizomycotina	Lecanoromycetes	Lecanoromycetidae	Lecanorales	Parmeliaceae		Lecanorineae			plp																	
alefal1	Alectoria	fallacina		2021-03-19	mycodb	SAMEA8235474	alefal1	20210709	ncbi	2021/03/19	alefal1.fa	alefal1.gff	OSLEUM clade	Fungi	Ascomycota	Pezizomycotina	Lecanoromycetes	Lecanoromycetidae	Lecanorales	Parmeliaceae		Lecanorineae			duf3723																	
