altals1	altals1	Alternaria	alstroemeriae				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altals1_s00058.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altals1_s00058.gff	ncbi	no	
altcon1	altcon1	Alternaria	consortialis				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altcon1_s00144.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altcon1_s00144.gff	ncbi	no	
altgai1	altgai1	Alternaria	gaisen				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altgai1_s00148.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altgai1_s00148.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00163.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00163.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00164.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00164.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00165.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00165.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00166.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00166.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00167.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00167.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00168.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00168.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00170.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00170.gff	ncbi	no	
altlon1	altlon1	Alternaria	longipes				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altlon1_s00171.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altlon1_s00171.gff	ncbi	no	
altsol2	altsol2	Alternaria	solani				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altsol2_s00184.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altsol2_s00184.gff	ncbi	no	
altsol2	altsol2	Alternaria	solani				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altsol2_s00185.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altsol2_s00185.gff	ncbi	no	
altten6	altten6	Alternaria	tenuissima				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/altten6_s00205.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/altten6_s00205.gff	ncbi	no	
Annsty1	annsty1	Annulohypoxylon	stygium	FL0470	v1.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/annsty1_s00255.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/annsty1_s00255.gff	jgi	no	Franco MEE et al.,2021
aspacu4	aspacu4	Aspergillus	aculeatinus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspacu4_s00329.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspacu4_s00329.gff	ncbi	no	
aspacu4	aspacu4	Aspergillus	aculeatinus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspacu4_s00331.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspacu4_s00331.gff	ncbi	no	
Aspara19utr	aspara1	Aspergillus	arachidicola		v1.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspara1_s00423.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspara1_s00423.gff	jgi	no	Kjærbølling I et al.,2020
aspara3	aspara3	Aspergillus	arachidicola				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspara3_s00451.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspara3_s00451.gff	ncbi	no	
aspasp11	aspasp11	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp11_s00573.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp11_s00573.gff	ncbi	no	
aspasp11	aspasp11	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp11_s00578.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp11_s00578.gff	ncbi	no	
aspasp13	aspasp13	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp13_s00586.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp13_s00586.gff	ncbi	no	
aspasp6	aspasp6	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp6_s00527.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp6_s00527.gff	ncbi	no	
aspasp8	aspasp8	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp8_s00544.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp8_s00544.gff	ncbi	no	
aspasp8	aspasp8	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp8_s00549.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp8_s00549.gff	ncbi	no	
aspasp9	aspasp9	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp9_s00554.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp9_s00554.gff	ncbi	no	
aspasp9	aspasp9	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp9_s00555.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp9_s00555.gff	ncbi	no	
aspasp9	aspasp9	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp9_s00556.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp9_s00556.gff	ncbi	no	
aspasp9	aspasp9	Aspergillus	sp.				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspasp9_s00557.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspasp9_s00557.gff	ncbi	no	
SAMD00056021	aspawa1	Aspergillus	awamori		20181013	SAMD00056021	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspawa1_s00598.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspawa1_s00598.gff	ncbi	no	2018/10/13
SAMD00056021	aspawa1	Aspergillus	awamori		20181013	SAMD00056021	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspawa1_s00606.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspawa1_s00606.gff	ncbi	no	2018/10/13
SAMD00056021	aspawa1	Aspergillus	awamori		20181013	SAMD00056021	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspawa1_s00607.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspawa1_s00607.gff	ncbi	no	2018/10/13
aspawa2	aspawa2	Aspergillus	awamori				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspawa2_s00611.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspawa2_s00611.gff	ncbi	no	
aspawa2	aspawa2	Aspergillus	awamori				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspawa2_s00612.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspawa2_s00612.gff	ncbi	no	
Aspcal1	aspcal2	Aspergillus	calidoustus		0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal2_s00737.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal2_s00737.gff	jgi	no	Horn F et al.,2016
Aspcal1	aspcal2	Aspergillus	calidoustus		0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal2_s00739.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal2_s00739.gff	jgi	no	Horn F et al.,2016
Aspcal1	aspcal2	Aspergillus	calidoustus		0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal2_s00743.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal2_s00743.gff	jgi	no	Horn F et al.,2016
Aspcal1	aspcal2	Aspergillus	calidoustus		0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal2_s00748.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal2_s00748.gff	jgi	no	Horn F et al.,2016
aspcal3	aspcal3	Aspergillus	calidoustus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal3_s00753.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal3_s00753.gff	ncbi	no	
aspcal3	aspcal3	Aspergillus	calidoustus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal3_s00755.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal3_s00755.gff	ncbi	no	
aspcal3	aspcal3	Aspergillus	calidoustus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal3_s00759.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal3_s00759.gff	ncbi	no	
aspcal3	aspcal3	Aspergillus	calidoustus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcal3_s00764.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcal3_s00764.gff	ncbi	no	
aspche1	aspche1	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche1_s00791.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche1_s00791.gff	ncbi	no	
aspche1	aspche1	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche1_s00792.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche1_s00792.gff	ncbi	no	
aspche1	aspche1	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche1_s00795.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche1_s00795.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00812.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00812.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00815.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00815.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00817.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00817.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00822.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00822.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00825.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00825.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00829.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00829.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00830.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00830.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00835.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00835.gff	ncbi	no	
aspche2	aspche2	Aspergillus	chevalieri				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspche2_s00837.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspche2_s00837.gff	ncbi	no	
Aspcl1	aspcla2	Aspergillus	clavatus	NRRL1fromAspGD	0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcla2_s00838.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcla2_s00838.gff	jgi	no	Arnaud MB et al.,2012
aspcla3	aspcla3	Aspergillus	clavatus	NRRL1	2014-08-06 00:00:00	SAMN02953636	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcla3_s00849.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcla3_s00849.gff	ncbi	no	2005/09/09
Aspcos1	aspcos2	Aspergillus	costaricaensis	CBS115574	v1.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcos2_s00867.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcos2_s00867.gff	jgi	no	Vesth TC et al.,2018
aspcos3	aspcos3	Aspergillus	costaricaensis				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcos3_s00869.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcos3_s00869.gff	ncbi	no	
aspcre1	aspcre1	Aspergillus	creber				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcre1_s00870.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcre1_s00870.gff	ncbi	no	
Aspcri1	aspcri1	Aspergillus	cristatus	GZAAS201005	0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri1_s00883.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri1_s00883.gff	jgi	no	Ge Y et al.,2016
Aspcri1	aspcri1	Aspergillus	cristatus	GZAAS201005	0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri1_s00885.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri1_s00885.gff	jgi	no	Ge Y et al.,2016
Aspcri1	aspcri1	Aspergillus	cristatus	GZAAS201005	0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri1_s00891.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri1_s00891.gff	jgi	no	Ge Y et al.,2016
Aspcri1	aspcri1	Aspergillus	cristatus	GZAAS201005	0.0		/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri1_s00894.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri1_s00894.gff	jgi	no	Ge Y et al.,2016
aspcri2	aspcri2	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri2_s00901.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri2_s00901.gff	ncbi	no	
aspcri2	aspcri2	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri2_s00906.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri2_s00906.gff	ncbi	no	
aspcri2	aspcri2	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri2_s00907.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri2_s00907.gff	ncbi	no	
aspcri2	aspcri2	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri2_s00908.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri2_s00908.gff	ncbi	no	
aspcri2	aspcri2	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri2_s00912.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri2_s00912.gff	ncbi	no	
aspcri2	aspcri2	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri2_s00913.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri2_s00913.gff	ncbi	no	
aspcri3	aspcri3	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri3_s00923.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri3_s00923.gff	ncbi	no	
aspcri3	aspcri3	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri3_s00925.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri3_s00925.gff	ncbi	no	
aspcri3	aspcri3	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri3_s00931.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri3_s00931.gff	ncbi	no	
aspcri3	aspcri3	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri3_s00934.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri3_s00934.gff	ncbi	no	
aspcri4	aspcri4	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri4_s00943.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri4_s00943.gff	ncbi	no	
aspcri5	aspcri5	Aspergillus	cristatus				/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspcri5_s00973.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspcri5_s00973.gff	ncbi	no	
SAMN02953637	aspfis1	Aspergillus	fischeri	NRRL181	20140806	SAMN02953637	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis1_s01039.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis1_s01039.gff	ncbi	no	2005/09/09
SAMN02953637	aspfis1	Aspergillus	fischeri	NRRL181	20140806	SAMN02953637	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis1_s01040.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis1_s01040.gff	ncbi	no	2005/09/09
SAMN02953637	aspfis1	Aspergillus	fischeri	NRRL181	20140806	SAMN02953637	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis1_s01044.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis1_s01044.gff	ncbi	no	2005/09/09
SAMN02953637	aspfis1	Aspergillus	fischeri	NRRL181	20140806	SAMN02953637	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis1_s01045.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis1_s01045.gff	ncbi	no	2005/09/09
SAMN02953637	aspfis1	Aspergillus	fischeri	NRRL181	20140806	SAMN02953637	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis1_s01047.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis1_s01047.gff	ncbi	no	2005/09/09
SAMN02953637	aspfis1	Aspergillus	fischeri	NRRL181	20140806	SAMN02953637	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis1_s01048.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis1_s01048.gff	ncbi	no	2005/09/09
SAMN02953637	aspfis1	Aspergillus	fischeri	NRRL181	20140806	SAMN02953637	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis1_s01050.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis1_s01050.gff	ncbi	no	2005/09/09
SAMN13030798	aspfis2	Aspergillus	fischeri		20210125	SAMN13030798	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/fna/ships/mycodb/aspfis2_s01054.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/gff/mycodb/aspfis2_s01054.gff	ncbi	no	2021/01/25
